Labels,IA1,IA-11,IA-12,IA-13,IB2,IB-14,IB-15,IB-16
cg08969950,0.133366182,0.100790672038623,0.132888458070256,0.172825505668383,0.102655572,0.128198704504081,0.124659149175417,0.0650137658151876
cg08991437,0.515091744,0.886541313626245,0.482495441164274,0.525741907342017,0.87914991,0.830370187082452,0.860432028848998,0.881782439523094
cg09019154,0.359528449,0.511049630961736,0.3165880410767,0.440756455524958,0.838562648,0.524679045827223,0.54605368454144,0.455991595640656
cg09023624,0.586784565,0.654902333948525,0.662514447162452,0.772180055958887,0.434615705,0.474948130191015,0.485850572158898,0.474000709188552
cg09063149,0.948933979,0.919994883550583,0.914257282847216,0.918700219671331,0.94066894,0.907596897738364,0.917672851183566,0.920207620469957
cg09076339,0.909426283,0.810089861838983,0.657069834608789,0.773829945175783,0.596249372,0.102501457828181,0.582155171851598,0.577791792123514
cg09096031,0.949083882,0.933990338823251,0.784598830349387,0.796208155722947,0.514940297,0.457362295730157,0.492565849679187,0.564781225748742
cg09118625,0.526013308,0.569123751548619,0.498156234728063,0.53670832510611,0.560982731,0.510946259752209,0.527443946096562,0.536194029751239
cg09127314,0.049409246,0.0585719126638661,0.276285743722585,0.110611700330274,0.380901734,0.359892458051022,0.349500269109699,0.354779181179282
cg09144964,0.770100884,0.623697464263992,0.866872114636496,0.728454637945409,0.94380094,0.954196079640324,0.919855405665272,0.919913738623701
cg09180702,0.177785908,0.519850068169529,0.564290574614908,0.441376481722622,0.492111284,0.0474983335632829,0.436550967457753,0.318193500768678
cg09212597,0.589376269,0.584560283694036,0.599056396180505,0.527537378057959,0.357907829,0.33789768888243,0.345510087309799,0.333618108898804
cg09289202,0.659144208,0.657679697236206,0.902349069250528,0.858558589071338,0.928037696,0.889732366895156,0.737181913605523,0.906480592062478
cg09323728,0.552940243,0.66379568516763,0.794209071930711,0.639055634621085,0.712740263,0.371675195661049,0.578198134765537,0.557850578584339
cg09338136,0.57370587,0.525722613458606,0.595927501290855,0.565124724678334,0.6742067,0.594175051306642,0.719077419874814,0.662965250079371
cg09361469,0.050548578,0.0553130701329161,0.0590544553555337,0.0886185157587708,0.130056516,0.0797005580990637,0.105748017344096,0.0874986792872758
cg09381666,0.473937484,0.479818496117544,0.484907989403477,0.469288451410803,0.475295785,0.439744929807145,0.490749780315985,0.456005530005561
cg09417038,0.847928775,0.913176678839823,0.88430878269416,0.849709049683002,0.890270732,0.896834077151336,0.914764438376743,0.881053631371139
cg09427016,0.780563415,0.631419728431847,0.575598382158773,0.617809795031891,0.530589061,0.508626489527551,0.73588371001134,0.737333189320483
cg09460553,0.68115031,0.592592836939597,0.517882856177256,0.527900358375588,0.702390739,0.693063481674064,0.677166715133844,0.660449855457107
cg09464268,0.935647647,0.936071449224098,0.928918197646074,0.907026837405241,0.547523158,0.548845759630586,0.541208634538165,0.544546646852521
cg09467607,0.792807162,0.774242783937059,0.609316434693706,0.863445613276026,0.361600327,0.35582312682402,0.337655616381825,0.387463078233034
cg09471455,0.794082367,0.925650444565757,0.744560289494041,0.703700496599418,0.480624718,0.431892606954486,0.521521830227596,0.584332375818878
cg09474442,0.935757974,0.941354231374373,0.940170704596714,0.930053987326052,0.944088921,0.945122449450115,0.94035372146984,0.937880879801717
cg09514174,0.661632143,0.902248602979642,0.630016794081915,0.680044924777657,0.493232153,0.751676183386028,0.804237992881384,0.751673690011701
cg09524686,0.729004527,0.596361912614894,0.541383226226401,0.597797015407953,0.525000521,0.474287950233248,0.4447637621873,0.559866141845438
cg09527615,0.972315607,0.963857672393974,0.929146254644569,0.953043219805387,0.976405139,0.969040514890589,0.968655162844975,0.964952518212689
cg09563777,0.053576616,0.0505635184795294,0.0587516585008739,0.153787839290721,0.091345846,0.0745837158249859,0.0928299332644456,0.114241078078189
cg09566316,0.92027613,0.848765422481594,0.898218250645981,0.887576618251234,0.621548932,0.939252242865189,0.614653959694654,0.651801700584551
cg09582042,0.701971342,0.866348458980588,0.696156707052306,0.84913264083728,0.492793167,0.315049376260307,0.351446124241753,0.452702173861413
cg09597638,0.06123219,0.0746843606507933,0.0912782002826702,0.185389017304907,0.098285243,0.13995124895632,0.0693837597804417,0.154277645078635
cg09608949,0.859473098,0.882719299923387,0.88177068112115,0.854720448353472,0.878806934,0.89306902033101,0.892094202281377,0.865471256424721
cg09618778,0.986806069,0.983499229109374,0.952920158087617,0.923542642432229,0.960827759,0.981617864021228,0.974234528039662,0.951260661564003
cg09647867,0.875619738,0.823177641240435,0.844746901542403,0.759690126483225,0.84341833,0.844017069118454,0.840698793935134,0.826321438685969
cg09667013,0.896849159,0.876326899601328,0.861087720037344,0.87267271785723,0.88853051,0.894421242664915,0.891074217098624,0.888327754041482
cg09706021,0.683077911,0.69637867917287,0.849146134984293,0.651060959038486,0.451074207,0.0578067171044217,0.530576778702617,0.308571601859275
cg09713850,0.940870767,0.927425703236933,0.794483670331171,0.767407111992005,0.951366516,0.939813515368815,0.936889231513711,0.871874917074546
cg09715059,0.942441582,0.664906094258679,0.80034807704059,0.785056715344293,0.936668645,0.928145758182269,0.936579963108491,0.936005211015558
cg09747445,0.239853898,0.200403054149185,0.155301402193943,0.164416555402538,0.279227219,0.440718277657452,0.404127862479068,0.411728232003616
cg09824603,0.420922086,0.593741721055223,0.360352476279647,0.374991882131911,0.340090002,0.276340027134006,0.2933348137586,0.316770756160685
cg09830866,0.978207231,0.980431921364048,0.983394115694224,0.941877267411645,0.548672051,0.514734844330232,0.564383634024657,0.627717257504578
cg09862733,0.786835478,0.924942536403607,0.762194303167603,0.736327219393746,0.596911249,0.555214000517382,0.562423377428267,0.561223977899337
cg09949789,0.109699362,0.116039545077701,0.149278365871708,0.441577245635156,0.078289669,0.0721264504441576,0.0746376038377226,0.145696566156369
cg10011623,0.93557725,0.940833964134114,0.935602910761251,0.940761588335083,0.927156842,0.938357067224327,0.938581692262544,0.941720838830918
cg10016004,0.590607469,0.773938395682272,0.64127816199597,0.5090947014929,0.057957052,0.068559017318475,0.0688870628937402,0.10859585649237
cg10028549,0.300206108,0.24943256111889,0.33614226583256,0.499220669717838,0.596386535,0.614435952131205,0.477431878521043,0.536689022563823
cg10064060,0.385847992,0.128502020956788,0.295538786978699,0.417950945912543,0.353106206,0.2251567570504,0.475145614026399,0.456024322557824
cg10092265,0.515690224,0.945401439854734,0.92708792744994,0.775254060973497,0.813303417,0.817364181913788,0.918340651773507,0.821779676639272
cg10168457,0.826913175,0.824017063276245,0.781206457341093,0.719549313383151,0.39236058,0.376139529573133,0.686732084375893,0.666010204591292
cg10177528,0.513715373,0.634227697223733,0.487413761566016,0.542448945996774,0.375580349,0.372596589185985,0.44392635743108,0.49864081337868
cg10180281,0.050228774,0.0638713886929522,0.0595917964705654,0.0940422682195792,0.156838821,0.0849645233212598,0.081366605470055,0.147249160131083
cg10195146,0.898248918,0.926295394380272,0.898008701925192,0.875179578329459,0.926327995,0.913757650225989,0.926437358336943,0.871547510516733
cg10202436,0.326247845,0.0743696401995682,0.513370084758317,0.560842441754753,0.573109302,0.502629604997478,0.646229313290787,0.544298050316828
cg10246448,0.363713785,0.453778248175028,0.440855402504304,0.531857259868543,0.407856407,0.3899365490138,0.715317978239591,0.644420526781199
cg10281770,0.579533172,0.253692084066085,0.322385075673817,0.418549299283534,0.087469394,0.287896096244797,0.265607013526251,0.277055256198732
cg10322794,0.78543251,0.857284249119925,0.775765739319522,0.891842334702488,0.835198587,0.828340916956897,0.714701205404662,0.591748569524763
cg10328171,0.855290847,0.838875047616996,0.866367767086436,0.667582395505554,0.910280077,0.877265077035661,0.892010976387889,0.86523234574973
cg10334976,0.834600891,0.846513636130965,0.845787106670765,0.634018203734563,0.374325801,0.504971803093211,0.402294117435987,0.32631518312236
cg10336039,0.590259073,0.634991053338279,0.594178714865669,0.57247522631273,0.960647908,0.968050632187775,0.965552115532545,0.942104074837775
cg10400081,0.932339104,0.926954223522961,0.920606102046,0.905337279513493,0.928309391,0.922773312903691,0.931950559895033,0.926177048571069
cg10430077,0.869288164,0.878921511801686,0.474942949915187,0.83450202421649,0.820325519,0.888427043897591,0.820880247599252,0.866725611835909
cg10449558,0.606522434,0.638111970180254,0.372770686226114,0.529262693074069,0.281406155,0.0392809929477913,0.0662974725192751,0.0734516904141965
cg10498502,0.877029065,0.933529525092785,0.914652670147552,0.848055655356584,0.922000814,0.933353469181049,0.932689556642889,0.921754260443583
cg10501602,0.932592075,0.948009383321111,0.90550593914817,0.852089789415566,0.89643327,0.9164757306763,0.904609085252241,0.893082566270503
cg10528989,0.687371821,0.620884322593513,0.583595921651866,0.595261941885682,0.941085044,0.911298918681555,0.82370214256943,0.703379313102327
cg10530568,0.768178549,0.704973425416549,0.605341376837808,0.723937937242177,0.912615716,0.907663744361208,0.910093586627766,0.865345442740369
cg10570158,0.729962972,0.76061379073276,0.72102098103167,0.690906791122935,0.708993341,0.785635261601833,0.691999275317239,0.785712830208571
cg10596483,0.931389889,0.931651505734325,0.92507336884226,0.920860852559262,0.933174253,0.926451388513457,0.928282413001243,0.936242795916312
cg10621924,0.28973289,0.389073987567276,0.350661466183133,0.357185340634905,0.038578786,0.0669919567615203,0.166169930321648,0.0607103036854486
cg10672416,0.386445008,0.910812337523755,0.712766128733659,0.462391318576362,0.452604371,0.456128208416754,0.537789807034949,0.446057694228214
cg10688516,0.787610457,0.865402406863606,0.585138675644717,0.664473679722184,0.438263528,0.522643517965946,0.543052822276217,0.5663083473225
cg10703884,0.217948559,0.029393815599105,0.0266167219268892,0.130952782882075,0.309733111,0.230993641800445,0.339799806473219,0.314943982818371
cg10755723,0.891207264,0.912853032086755,0.900112243834305,0.826063207461434,0.909404617,0.930002930633239,0.908966140764551,0.913403935982905
cg10763374,0.858347165,0.852086761589087,0.799448578061221,0.82746659681005,0.911462942,0.819676560304091,0.816964318841942,0.799252561827397
cg10781468,0.959858304,0.934518723734427,0.94910668026701,0.938760264618745,0.961582922,0.938788895474867,0.927954732864797,0.935784627235728
cg10783797,0.597171201,0.705445143554531,0.604985325033397,0.634497394598929,0.553386734,0.526658219114844,0.537641816781165,0.518802321151419
cg10804974,0.751186158,0.754961235671409,0.719657248767803,0.692037454514027,0.745995618,0.725339384978434,0.739293558842439,0.706737111431494
cg10874314,0.463426251,0.317896420774251,0.0905320548812585,0.439642057009692,0.338665898,0.0438270626593527,0.280866398013996,0.289739167360142
cg10885151,0.737476371,0.675281777143887,0.571856778506763,0.644153510321527,0.523905121,0.525000058307997,0.531678444779253,0.59224911741605
cg10898212,0.852809317,0.679988309725216,0.582760996944178,0.718866938069009,0.665572968,0.754966684547123,0.786864433906602,0.661358199025499
cg10925640,0.021302745,0.0309413621646755,0.0455281574593992,0.318704413022078,0.032522906,0.0392058829396128,0.0362273367195889,0.0353828640029533
cg10947611,0.454392723,0.0731551690444757,0.208712070351617,0.121747233413691,0.060468588,0.0435373520733319,0.0467627973742716,0.0310806537908315
cg10963793,0.737773856,0.856798993022144,0.692874003751648,0.7844691047344,0.948271028,0.91443450966046,0.882844016738767,0.794818645364018
cg10968944,0.089238862,0.0503967639221318,0.0633322982102811,0.247988418723236,0.444668253,0.355465428387374,0.390666815893273,0.397217386775938
cg10995755,0.73813426,0.696591172711917,0.77211155165247,0.879756281561472,0.36340817,0.419012006835706,0.353475803587093,0.374054437221483
cg11007120,0.552917922,0.570230617779769,0.553892722426751,0.558893006829739,0.584388267,0.578446699598262,0.567881111004857,0.564403749273679
cg11039913,0.665854987,0.776967920260077,0.75676749648992,0.800299993681774,0.690671724,0.816582808203556,0.769508329927934,0.834719299459299
cg11059159,0.931595579,0.932154126903222,0.921458076868833,0.886522218162082,0.896626675,0.927563057577946,0.939164442452058,0.916561831839655
cg11084470,0.729778897,0.749825869842421,0.75652089055435,0.793386943069782,0.88761083,0.895965419360186,0.906023985099001,0.906001822985255
cg11161837,0.455973521,0.414632996568875,0.394633236492471,0.390368585940672,0.110999252,0.409320171306431,0.410138647531757,0.410033882499377
cg11204139,0.030014911,0.0785733106497772,0.0976758597388552,0.0990365644731419,0.038507242,0.0894895834170887,0.0774951819572373,0.0971888096593896
cg11204974,0.654753774,0.59892539145726,0.59618203607452,0.656594926721069,0.62802294,0.638528838660444,0.621761380281068,0.651421081297431
cg11218619,0.650622655,0.861966811163179,0.674896895288253,0.785707272277869,0.862121438,0.887537127588648,0.836108021702477,0.833642059069561
cg11220502,0.933263952,0.921112380125761,0.888645552748621,0.835663236677483,0.810510793,0.783755973006714,0.760172524638278,0.720813284536074
cg11220732,0.951467979,0.956597812204228,0.956332545334327,0.931664980788893,0.709303166,0.667097158399602,0.698427129383155,0.661992948682231
cg11228126,0.931380168,0.935871056378112,0.662538275209263,0.770622644496631,0.916735991,0.931100316108395,0.653492399903257,0.694087527145688
cg11245181,0.66889214,0.810796863943797,0.742352993191804,0.887523417097629,0.939593346,0.853253748014374,0.934632789837034,0.932631374051396
cg11291081,0.076096196,0.0568908384489164,0.0527014929515082,0.490645979537789,0.462363465,0.477393805080981,0.574919953470989,0.46367741512644
cg11322797,0.754015751,0.76034254570275,0.749181249396701,0.743335354964017,0.68284471,0.721454910802332,0.712297634587838,0.711617265422584
cg11351987,0.922136212,0.916752849658743,0.89852818198451,0.775365521123876,0.917733042,0.933721865203138,0.922445527735246,0.899350174899401
cg11363527,0.923235197,0.890969727892181,0.904219877745175,0.750817277421128,0.931192557,0.877806359810736,0.879530330190799,0.870226637729619
cg11376198,0.987341868,0.970509576994595,0.948074404829919,0.891162346210749,0.954740502,0.947705305458513,0.963557957065557,0.950511074115027
cg11413657,0.174559931,0.580330684688789,0.668884612560975,0.709045926651978,0.320759649,0.362680932176617,0.362144192513098,0.369691830113206
cg11503210,0.833151327,0.890154046488509,0.858014554930736,0.838928249616735,0.89430547,0.89210805474507,0.684540214264533,0.850004974975513
cg11522683,0.941909157,0.941216279085392,0.934368634737816,0.913002451146847,0.468469752,0.453794112229031,0.549411155804741,0.474052429500344
cg11524454,0.579342904,0.537733255263324,0.765707630198289,0.455073083551208,0.694651105,0.773784007178387,0.752240172541625,0.791351450233333
cg11544420,0.537277404,0.537087140881789,0.483182209538115,0.487881264122963,0.541485563,0.504656093523644,0.518852714583315,0.498612418890115
cg11586189,0.895840044,0.896745971107367,0.871997841135637,0.848292069783834,0.891588221,0.866454702479257,0.837701827367766,0.848603359753486
cg11588844,0.915330915,0.901063111910532,0.900477582112213,0.74585297872033,0.427404637,0.380406754887744,0.391350620319088,0.383943080131482
cg11596009,0.941139014,0.950562091057219,0.943451060210502,0.94102906240211,0.936919563,0.941470949967369,0.917341339236917,0.925400466355985
cg11600596,0.960909495,0.952351611825809,0.942338467077123,0.917959774344209,0.744148938,0.941953957623025,0.798755347308271,0.707895291916433
cg11608150,0.980455562,0.979155889462265,0.971785622773215,0.970586012116496,0.979184005,0.977380958437562,0.978363833605901,0.978452203300515
cg11617938,0.9322049,0.917410426829746,0.921488123204514,0.883881486293408,0.930262065,0.912169852707636,0.910190232089155,0.877528773820776
cg11653233,0.598522004,0.606792001727791,0.925125947612958,0.78937819276165,0.747268071,0.735757044228036,0.815188152899897,0.78916470034103
cg11656177,0.491193848,0.459282674756935,0.455727549616525,0.459244300542908,0.500466944,0.445625296889045,0.454349280955971,0.450791168998654
cg11702085,0.945490869,0.951919047872138,0.926847368857415,0.923523107754469,0.932140693,0.943900634194838,0.940694433764914,0.92017333413457
cg11719362,0.04719257,0.0430806445209131,0.0648036123056286,0.0660055779954908,0.045132414,0.037726965675757,0.0590168692399965,0.0550685820537012
cg11738485,0.629258759,0.604372721286928,0.584567804007745,0.647921332817718,0.625170682,0.615557885437832,0.631683276228444,0.63003354924471
cg11738486,0.320977971,0.460442861778344,0.304327538139858,0.335052354410514,0.358260186,0.159256229588132,0.445651283973725,0.385264116612338
cg11749010,0.693469278,0.725673410468754,0.812783100422514,0.668535215474281,0.703627548,0.574432940024838,0.71325765395117,0.631376245351138
cg11800117,0.144303249,0.0756275012254796,0.141347762449852,0.328362698250512,0.100618349,0.120425958464544,0.0739627928882708,0.048988583479481
cg11828983,0.92991155,0.924009590263338,0.928027460123846,0.905723737973315,0.935649193,0.925889391268335,0.937495737921446,0.942621922369165
cg11835209,0.938155198,0.940134169774035,0.93399130889453,0.906598681758193,0.726887173,0.718566938921788,0.729740330387764,0.755458780290383
cg11860005,0.897192832,0.8710832346442,0.861185396120778,0.801999324675951,0.754386953,0.611233935857529,0.58735000061457,0.711655736697381
cg11871991,0.47544083,0.467572330969225,0.450184820507513,0.412412286022846,0.062269575,0.0419611763088698,0.0447259789320021,0.08988027980182
cg11965913,0.936778271,0.932503830724802,0.922928051550572,0.755608584733477,0.906386855,0.895479798190836,0.914797881604964,0.890555363627089
cg11989576,0.946944119,0.932565425157901,0.930293038564693,0.937156735647865,0.944644631,0.939489216495779,0.945040213346792,0.947283570381148
cg12041401,0.889692057,0.875537550057958,0.882290464217057,0.835277875386601,0.633951109,0.596744234037948,0.585487398436359,0.625448255038762
cg12054318,0.52467991,0.615221608331196,0.581704707596774,0.566041013954053,0.541832441,0.503887712937912,0.502815790085051,0.520271957199799
cg12064504,0.633563883,0.728872216278404,0.669793121408911,0.766931985393276,0.900703141,0.570692701362058,0.813081443530287,0.783358984285878
cg12080831,0.894242045,0.726898634000409,0.865167103963295,0.620269326240436,0.731570848,0.74733153777669,0.718117247939204,0.704735634015398
cg12135344,0.106328366,0.0508829738093117,0.0223077031435398,0.325415817696752,0.023830726,0.0235717370449903,0.0183038953672115,0.0629229371815804
cg12152384,0.41285758,0.39601659757705,0.737525494439147,0.416607502386542,0.927818397,0.930824002697375,0.764615113353552,0.79387688011845
cg12174804,0.957958967,0.955780566033018,0.952198188829831,0.931048777398673,0.960790317,0.939682051522112,0.955803456470412,0.951959436578653
cg12215294,0.55559012,0.519618952286851,0.540651535708149,0.662377235729793,0.420984014,0.371072846741207,0.433791646115028,0.375838221243001
cg12253469,0.985985722,0.984211572359596,0.983927723734788,0.986772669093645,0.984452999,0.980146538270968,0.980778054364428,0.981319198161916
cg12319143,0.676464531,0.48681451193035,0.616183391904551,0.473349045505319,0.329997328,0.320898204692533,0.331585458228242,0.316403255714669
cg12324629,0.947161792,0.926827952564959,0.933482715635478,0.90121472793012,0.932616099,0.938992236464583,0.945895213199554,0.922004090805076
cg12350309,0.057225054,0.0852193488889061,0.0927735949540958,0.074810932445972,0.457796085,0.449370889197392,0.472286868807492,0.492012133289475
cg12404181,0.094252414,0.0776332538368474,0.440526795264322,0.276497282242428,0.41624928,0.354999110208926,0.364561821026306,0.421210000566791
cg12450708,0.926227847,0.92434783330854,0.917537856430158,0.882505482720983,0.924696758,0.928667506846418,0.930482221716524,0.907554485329005
cg12460175,0.13657535,0.33549051897317,0.225793950671835,0.205748068808435,0.076854513,0.381558679732516,0.237587646197478,0.185358007629886
cg12473775,0.390085878,0.513093181587643,0.344188098686964,0.497592707492751,0.516532703,0.540732099117317,0.547249159590838,0.556376433274291
cg12492938,0.053319769,0.0387181693006408,0.0420739210329933,0.142568420293771,0.083894767,0.0536670929860026,0.0573718793112606,0.0848519776785033
cg12500876,0.441529342,0.572796296592083,0.480411929921752,0.595729078038927,0.646118098,0.602831362159835,0.66003326131171,0.604393107884648
cg12553689,0.517844577,0.540512582058092,0.509700850603073,0.497773887466074,0.521806862,0.507886568068008,0.526126535474428,0.545406518849038
cg12574576,0.094861599,0.0569008606688675,0.456847136698695,0.357189622855453,0.057060421,0.102142639131316,0.0686877445902026,0.0979867627470562
cg12586386,0.423356698,0.409634510603914,0.435808907595372,0.582573186405888,0.554783046,0.629030590177476,0.566330594761789,0.501330481866733
cg12588917,0.850176679,0.899884988068167,0.665177669392025,0.82735614886616,0.494615424,0.540139178423456,0.46031891139759,0.485326770282086
cg12615761,0.900845863,0.911739817369507,0.891204163030996,0.869168418151613,0.870335106,0.897637243852911,0.903012480783632,0.892557603612502
cg12668399,0.5735083,0.907238673221277,0.699551085317152,0.576754166869814,0.685903999,0.678522311598235,0.7284852898194,0.624242880807943
cg12690119,0.74184718,0.699187533274679,0.642893955930212,0.627493140065753,0.495175317,0.55397999827401,0.582323695449738,0.538485223380176
cg12705353,0.949737776,0.940538998480823,0.935252971119594,0.838707666196237,0.948694005,0.619810817458336,0.632198081977542,0.599898689755989
cg12765123,0.525017352,0.459239016628491,0.499220747611063,0.483160959884787,0.508451642,0.52580687744628,0.533430468018935,0.53971580782239
cg12798194,0.864879616,0.635287609684306,0.82456236616285,0.754357031572237,0.866153891,0.806893868047539,0.761546570227134,0.835225581500726
cg12809031,0.63942774,0.602270220452951,0.595026130240211,0.703508386980073,0.643130816,0.676928022173119,0.607531875821403,0.638566020894491
cg12840312,0.501456815,0.544817150580768,0.533444604081388,0.559130714683369,0.596257215,0.631031890577983,0.599083932083924,0.629270447616623
cg12844324,0.827571515,0.868691062530631,0.833617799864883,0.792496127891243,0.766849516,0.817575061618676,0.86123710594012,0.823623692730196
cg12850379,0.903156336,0.916462875929719,0.940208938801077,0.932338547751485,0.727469827,0.587412270553464,0.824607737625133,0.685328824838277
cg12908916,0.862663947,0.832344204443353,0.829633486495405,0.739100723219205,0.597167434,0.389868484611773,0.69055941108656,0.622808868917402
cg12924430,0.968074268,0.932448121252075,0.930676020451647,0.926038433672284,0.973268732,0.933766963316787,0.939868647709861,0.936158994385444
cg12927753,0.798779062,0.81146398403065,0.739783155072573,0.656466367737398,0.59683444,0.425809730124536,0.620341002953679,0.58712748382132
cg12938556,0.521616309,0.529586874315336,0.532898030290983,0.518178183653531,0.315236329,0.341553437128282,0.240492794649113,0.258530731449525
cg12944343,0.64179483,0.64847897558842,0.643429794423073,0.670237625228726,0.678616219,0.702812985336878,0.700127745858409,0.68652623672634
cg13027206,0.258970528,0.130706466523714,0.11321652450056,0.42520574840505,0.264154545,0.0872918100660516,0.105039692157672,0.293932953038988
cg13033722,0.553865449,0.688230619122929,0.486860400486284,0.578554352982559,0.648184744,0.631849003758499,0.654604541240506,0.636652527605479
cg13050716,0.520433967,0.402291315118,0.503828494513659,0.30956648816183,0.43150483,0.455578133971837,0.438339529869347,0.554463584323366
cg13126871,0.891657367,0.906640794760183,0.849589486043855,0.760861648904326,0.912810349,0.867463643936177,0.819261668990087,0.882362090073879
cg13128596,0.051861099,0.043879453393601,0.0697021623645139,0.110336656943268,0.063040818,0.0578904726848777,0.0574466788074939,0.0932154938453755
cg13132497,0.933539687,0.904521233656589,0.911526760159617,0.869935289510287,0.920494306,0.915446619106123,0.920664475441069,0.923002976004592
cg13172549,0.816954257,0.635494095860229,0.393838606080622,0.488123350915305,0.952388087,0.961527982479446,0.95364134968703,0.942846392824429
cg13176979,0.034564281,0.0349426424974202,0.110918951460029,0.372382027859316,0.643568571,0.645516332016794,0.470103897943513,0.586257651432866
cg13186228,0.984417694,0.979857539387731,0.972805869267271,0.950029342157166,0.974444863,0.975250652123675,0.979727490548383,0.982072778813074
cg13198297,0.049989062,0.0492009168098244,0.0635132075217635,0.104194670801658,0.424644425,0.408264528017435,0.422703631363105,0.406683497022058
cg13207180,0.930665615,0.618859782164085,0.640500104843358,0.833266587016843,0.908979954,0.922714424147399,0.931799692062935,0.905556477014922
cg13252700,0.343468868,0.175846237780561,0.476295734779157,0.373314031499832,0.098608165,0.415778956133061,0.119437399612366,0.145617767796511
cg13278353,0.978817843,0.946783221949117,0.946404821042065,0.942984032690201,0.970269342,0.947726168991607,0.946339733556145,0.950235988043286
cg13289019,0.394342456,0.41754568877917,0.413232439966293,0.438257108359615,0.477138738,0.487946874615531,0.486248550465062,0.507700824630108
cg13307058,0.958583233,0.969157148086228,0.959428713370549,0.824186615937577,0.918818573,0.956929519986586,0.973904867533799,0.952070496073174
cg13316472,0.651091092,0.526160792785022,0.51362093276443,0.562517431896273,0.400820887,0.446894123192513,0.414459654982705,0.472764522978858
cg13377056,0.672873191,0.453843808520267,0.432155062363135,0.513254761337263,0.687798,0.650926207389918,0.750735454067933,0.791754026361111
cg13393036,0.52006967,0.616695272160689,0.726887124571049,0.603312481579485,0.274089131,0.559855692485376,0.263264870872696,0.376500420938331
cg13405775,0.902754081,0.927133272578733,0.905964960863767,0.914831673296085,0.911393606,0.914184314897516,0.912897247969669,0.917542423640234
cg13428066,0.452504438,0.266594007565578,0.298619613828825,0.479745559032482,0.642822213,0.391797885608152,0.48920798062562,0.500681565625069
cg13477101,0.947496686,0.916299612026944,0.84500819447474,0.853797726109428,0.921443044,0.878836068652081,0.918950658033826,0.912197753351658
cg13500113,0.802217991,0.885945547522625,0.893154386172696,0.899198847144827,0.92167445,0.906517653852678,0.920291130297599,0.911359789098069
cg13522882,0.096588775,0.0460147937424056,0.159985765348982,0.165093644853119,0.826816424,0.799306498633378,0.562145299954498,0.652026257733509
cg13567405,0.748224027,0.795229089156703,0.497060888589359,0.524954471847817,0.497797845,0.475740587083586,0.455237818255823,0.50011349849172
cg13572782,0.944825481,0.940287077292297,0.946146455346336,0.916735803097303,0.95292599,0.943080235199431,0.93079407128816,0.934179914921092
cg13668471,0.490472899,0.349358790948843,0.575832199493245,0.704964723822501,0.586560921,0.619202901432185,0.603841935725615,0.602921512853943
cg13681655,0.715999782,0.835592723433473,0.833245640327968,0.744668447014146,0.874781464,0.822999883633821,0.620692005045371,0.776326218044089
cg13683194,0.113568738,0.038038597029061,0.0343636354084897,0.267954586245351,0.656515363,0.679276192054833,0.634525135830619,0.646422841524002
cg13687570,0.962976132,0.963910704282792,0.959187045064165,0.940679988560443,0.957535133,0.958913712387836,0.954749837294887,0.950342507463865
cg13697378,0.550481919,0.591742801334182,0.56605547188141,0.590749668646302,0.582984156,0.573364564495667,0.593746250424388,0.563830313041766
cg13734401,0.699909798,0.911498979970102,0.622287171979386,0.611968015575209,0.621072003,0.545313220253341,0.591129683273052,0.571915927743547
cg13736514,0.950695775,0.92834343233067,0.927438838269301,0.93094526103538,0.943035364,0.932196742461983,0.924800637710028,0.936759818449904
cg13805518,0.677358349,0.884669808630841,0.885452322146964,0.861652660082256,0.905826884,0.914483051192987,0.878244036763576,0.886836059937106
cg13809441,0.023510481,0.0390565010429848,0.10747980042044,0.0573770038034015,0.272418432,0.0299968321232268,0.0387679837787341,0.0742247462529216
cg13812291,0.511128866,0.575464573505991,0.519241841705597,0.503536339071229,0.532878534,0.525033743237716,0.540704658745088,0.516539981064835
cg13835029,0.918093772,0.936544190986063,0.902793471436246,0.867533511173725,0.819235255,0.932108795642415,0.928041515074189,0.897397996879863
cg13845105,0.899150711,0.927392168977307,0.927813344558341,0.811259572632694,0.872096324,0.903349184259033,0.908500785407733,0.812293906786842
cg13865488,0.92482022,0.919226625777833,0.927943406739814,0.866341910093508,0.910041843,0.918818489368438,0.879037363564808,0.890957254005391
cg13884376,0.926956874,0.915317686028071,0.904861878928625,0.89955020204776,0.937958924,0.921167405951077,0.910497198938739,0.923448868827823
cg13904574,0.501077794,0.593844179144873,0.352225415985876,0.428196349371784,0.58683493,0.561547921336367,0.571498924475431,0.565864840706196
cg13928427,0.483346254,0.459428380197907,0.563355638781127,0.494116099000194,0.511449606,0.488784080552943,0.49472044101523,0.480017673055599
cg13952159,0.695251405,0.648259929558996,0.672601302369591,0.609344879418356,0.935255664,0.943304699886823,0.943906390930961,0.927437001295835
cg13972423,0.424759405,0.596684308174944,0.508135389858759,0.543755670898002,0.92160137,0.883409281203513,0.916099665732453,0.888834513659689
cg13975106,0.720313788,0.928428956117554,0.86471076699049,0.82850405285382,0.543725505,0.567796300175673,0.543322619824183,0.549308963703392
cg13978566,0.546482335,0.536803885354973,0.538493848207984,0.462771192150489,0.337843974,0.477607906901151,0.388079008985703,0.353836862455893
cg13980266,0.967948183,0.931416427627485,0.79747595205693,0.802562682092727,0.316489765,0.300035730714083,0.169944939774209,0.617313572939864
