Unnamed: 0,Labels,EA LL 1,EA LL2,EA1,EA_gld,EB LL 3,EB LL4,EB1,EB2,EA,EB
272896,cg13702185,0.422961711,0.699279075,0.191089277,0.189551506,0.179179993,0.275953789,0.063996422,0.172636837,0.428828126,0.350819002
377290,cg13702733,0.663195375,0.925094813,0.931717221,0.941602514,0.109224521,0.173784467,0.07017114,0.116085,0.718452077,0.45249095
466056,cg13704028,0.545834756,0.83238465,0.516848344,0.589124205,0.745373423,0.891864667,0.904651946,0.153538499,0.554568642,0.686385472
579923,cg13715975,0.74896716,0.911033742,0.862923947,0.892349571,0.888418384,0.756375184,0.737916158,0.558076068,0.810924611,0.651186496
474688,cg13716453,0.468853624,0.877033022,0.51582731,0.752902667,0.694469558,0.444726174,0.633058795,0.906531666,0.694729801,0.62572455
497119,cg13718839,0.747841812,0.939372651,0.920832166,0.912547956,0.385653069,0.41027237,0.427132848,0.826278153,0.737700866,0.581801416
324148,cg13727125,0.358950544,0.870397746,0.360501842,0.362080044,0.785248781,0.03216618,0.037623171,0.296637764,0.441090614,0.423779517
456291,cg13733630,0.685101948,0.83904182,0.887091647,0.888832889,0.431085501,0.504669434,0.525342233,0.281215528,0.731302152,0.558193568
256194,cg13769596,0.184676087,0.453359011,0.422560972,0.508021056,0.051078951,0.049404185,0.065138725,0.156895672,0.45116804,0.229846772
613659,cg13780616,0.510568336,0.899196689,0.862665159,0.887306409,0.914735748,0.764537473,0.890430758,0.870107817,0.663939364,0.720478249
428543,cg13786944,0.747402665,0.895210601,0.934257169,0.945942767,0.678199612,0.054390891,0.194851644,0.209655718,0.758663923,0.498773998
343685,cg13809660,0.366412694,0.868230382,0.896109655,0.61870921,0.306801464,0.060315837,0.099438552,0.219025898,0.599881634,0.424287074
492574,cg13837146,0.653126162,0.678433396,0.880344903,0.876025643,0.522945428,0.547572584,0.762615213,0.594807262,0.714823465,0.667732547
376055,cg13855454,0.585250837,0.822154786,0.563025768,0.507882652,0.213384918,0.124933461,0.542508778,0.554557924,0.630972304,0.48754318
391106,cg13859324,0.495406896,0.339741673,0.795018245,0.873798915,0.495541974,0.469469951,0.509305758,0.149873065,0.723180108,0.372464743
425100,cg13883479,0.421300124,0.86587358,0.553044964,0.546090158,0.65542235,0.459560422,0.546359253,0.563267097,0.615656044,0.603990705
351660,cg13911801,0.347604448,0.868084001,0.924870454,0.922873357,0.153111593,0.05270253,0.113378153,0.176894475,0.775253887,0.409232236
302652,cg13989519,0.390944313,0.619436406,0.615408346,0.575573986,0.240913034,0.08176807,0.044335999,0.16060976,0.574773558,0.307779995
670678,cg14014543,0.808609192,0.865548609,0.883364436,0.874249093,0.911740822,0.894012284,0.882561532,0.806053707,0.774937961,0.778687243
371977,cg14017896,0.559721793,0.762258788,0.881274042,0.903885675,0.130762169,0.048737338,0.073239027,0.49741433,0.823494172,0.438115556
684833,cg14024008,0.642436895,0.922601041,0.935408391,0.770178197,0.921485747,0.925040488,0.943368487,0.932827439,0.844025855,0.812369329
371791,cg14028887,0.634705864,0.58199255,0.511482482,0.451300268,0.47445866,0.283699596,0.424740673,0.492194275,0.567502756,0.486828647
739964,cg14029959,0.775099088,0.956467704,0.935608982,0.933512898,0.84255685,0.948097002,0.930499867,0.89426541,0.745860593,0.669002801
535927,cg14037664,0.690550274,0.916450803,0.644325293,0.625575993,0.845469319,0.484225905,0.880522869,0.891341619,0.679248165,0.631916582
465456,cg14057760,0.595083495,0.855676716,0.928463354,0.782266293,0.446299338,0.466998096,0.480359406,0.615639795,0.703150113,0.551907229
367708,cg14066471,0.489477962,0.879864591,0.879694936,0.753395749,0.092328931,0.107372008,0.048207745,0.54550143,0.62744525,0.441151095
477519,cg14066657,0.592213523,0.72330575,0.924906174,0.937088685,0.659944357,0.459482809,0.55054153,0.482825903,0.814758402,0.558744602
454670,cg14074184,0.746186763,0.702069061,0.617914909,0.56975322,0.47864236,0.706893217,0.579033672,0.618987227,0.601710513,0.583128913
451344,cg14075217,0.345922714,0.771885985,0.306490305,0.520531966,0.785441291,0.787317167,0.914684238,0.542305236,0.526158801,0.701054024
327154,cg14103893,0.354877865,0.826115901,0.51398821,0.508042783,0.300523459,0.098928538,0.062596614,0.489952059,0.419014023,0.404456192
406587,cg14108909,0.66528504,0.700677651,0.92614171,0.92088141,0.529524279,0.08296757,0.060728328,0.4624668,0.728101402,0.465517664
722379,cg14121439,0.877522328,0.91328635,0.939451443,0.925883239,0.823303532,0.90976142,0.894289666,0.866852037,0.853811407,0.667916308
600229,cg14124465,0.609196136,0.928985272,0.81123233,0.912800108,0.891557222,0.920299729,0.872709891,0.559800297,0.828327818,0.653833707
397903,cg14135638,0.311895326,0.680094292,0.594685565,0.483317286,0.456018641,0.581692142,0.548931694,0.569683805,0.637129233,0.449813719
297295,cg14163502,0.470277824,0.31360439,0.532034879,0.535874105,0.146970299,0.044797798,0.094295201,0.497320055,0.450580252,0.465601197
406529,cg14168115,0.705835257,0.87319948,0.781978173,0.540109872,0.354306106,0.3290783,0.213131561,0.55025311,0.697693229,0.61513094
360129,cg14173447,0.367696261,0.500853812,0.493453162,0.471903174,0.552978847,0.588949423,0.483275177,0.227219402,0.530838759,0.423047688
375490,cg14225039,0.531562215,0.772233655,0.850505069,0.829619803,0.197378157,0.145073112,0.089180361,0.490397499,0.695318304,0.456585116
380598,cg14238785,0.534440192,0.672044543,0.697911002,0.516476951,0.241080765,0.243615934,0.509992832,0.562282265,0.616159268,0.55605806
249603,cg14240353,0.265365638,0.383241588,0.13414456,0.227400371,0.19595248,0.346648156,0.053721369,0.171660006,0.273810065,0.358356818
366917,cg14254767,0.348476407,0.429947169,0.78929265,0.559816024,0.549920177,0.263538571,0.500037809,0.343815296,0.54410675,0.488315577
404031,cg14295437,0.643442315,0.91609807,0.925348168,0.93712484,0.142611943,0.123397173,0.129148222,0.495718176,0.787087274,0.469625327
407044,cg14334453,0.510074073,0.566939779,0.890696888,0.831176968,0.234593632,0.534783322,0.46480719,0.322325417,0.711331212,0.457206471
284638,cg14341467,0.31401502,0.444603566,0.507628932,0.529191292,0.056431848,0.300229943,0.082454832,0.176453389,0.505822735,0.341045216
383395,cg14358245,0.479792172,0.868689913,0.507383894,0.582926573,0.552212296,0.323778602,0.515361765,0.187230904,0.712583444,0.584254263
647019,cg14358875,0.562475367,0.868750481,0.913616801,0.919236996,0.769071151,0.931250054,0.913954313,0.924699096,0.797021052,0.737059613
434903,cg14364186,0.64727203,0.839009883,0.91564461,0.927851944,0.268076649,0.164752356,0.093223068,0.895508928,0.776832297,0.565651535
329662,cg14394264,0.272712705,0.253565453,0.085481145,0.038362856,0.486004501,0.646816999,0.548957224,0.866471088,0.321928932,0.508807853
267552,cg14395603,0.16650374,0.609542458,0.541268476,0.539315795,0.073264909,0.039871688,0.042222016,0.084904494,0.481624816,0.366439271
305630,cg14444957,0.440905134,0.089524479,0.065489924,0.038518603,0.519943806,0.584019578,0.496738114,0.54479282,0.217006385,0.527135719
379690,cg14449059,0.639635008,0.841660954,0.600712762,0.488148352,0.137096138,0.405782245,0.046321134,0.805812163,0.497739031,0.428675743
467034,cg14469556,0.771099625,0.55348698,0.920971329,0.925117575,0.544371049,0.25500984,0.64280032,0.58037136,0.808061161,0.606302629
287542,cg14474618,0.360919928,0.617492215,0.537896628,0.514371932,0.178267172,0.054273079,0.049322741,0.150065857,0.506015673,0.362358027
396443,cg14478713,0.373652478,0.733322243,0.609413254,0.357039119,0.561925135,0.575070837,0.513229128,0.482395789,0.572547725,0.472662099
272679,cg14482434,0.233704254,0.256849893,0.04431565,0.037853559,0.496078061,0.508462661,0.490324939,0.122468943,0.420621357,0.601655529
398757,cg14500342,0.429828241,0.900249216,0.921316146,0.939037463,0.143097298,0.07832331,0.120461159,0.706428905,0.776430679,0.401415897
367793,cg14521562,0.627756038,0.880951804,0.923842969,0.551296843,0.194378872,0.116641694,0.125369139,0.376756103,0.75734073,0.442252011
404379,cg14529268,0.799602305,0.904027395,0.928425771,0.90020873,0.23523244,0.220275935,0.092172912,0.238197441,0.772358471,0.501180274
354999,cg14562149,0.585689965,0.624927725,0.906643663,0.91016304,0.259870078,0.090958404,0.091904243,0.140636296,0.763886447,0.411573498
465002,cg14591460,0.433782298,0.797447425,0.877872838,0.862244847,0.600061072,0.624933688,0.498962576,0.468685254,0.744219146,0.542491293
333354,cg14593352,0.40815738,0.437861192,0.925756742,0.905044406,0.043452183,0.034039253,0.060699986,0.445790809,0.576331567,0.291329119
318989,cg14608409,0.208619823,0.812130485,0.5229616,0.536385715,0.183961306,0.175189777,0.458774278,0.117175407,0.51483001,0.34091273
443785,cg14627669,0.366256364,0.743728512,0.789043636,0.839849995,0.467641504,0.349482618,0.468371359,0.84535074,0.662638084,0.586274594
471969,cg14630801,0.679640589,0.927965154,0.934649135,0.921516919,0.592392522,0.325012896,0.362344761,0.513778249,0.728023207,0.514332639
335147,cg14633012,0.334755933,0.704185464,0.217204574,0.292753746,0.626343932,0.553163405,0.437026293,0.126294518,0.497510532,0.473886281
96786,cg14648920,0.130480194,0.085517366,0.038496567,0.028138319,0.049019344,0.022529453,0.035725836,0.078157513,0.284134259,0.281300897
389020,cg14649285,0.538789999,0.918729927,0.942303945,0.906937272,0.117443194,0.081891657,0.103690572,0.489092371,0.660109874,0.515720508
227482,cg14679414,0.401271747,0.416839858,0.089037472,0.059995314,0.086281122,0.111361029,0.077820897,0.202582874,0.484654642,0.364566105
502243,cg14687029,0.552780156,0.391902083,0.555087754,0.654661814,0.914021834,0.859958087,0.865992703,0.833915057,0.474235524,0.610274129
269782,cg14699839,0.335068214,0.561054212,0.504675561,0.468771134,0.05519984,0.049409721,0.037345758,0.126070328,0.498401448,0.266821192
591542,cg14710128,0.756179409,0.908491035,0.868271757,0.870441411,0.392705935,0.880844962,0.869775292,0.896562266,0.782877103,0.755731503
170238,cg14711415,0.116990874,0.123868558,0.113608233,0.065817725,0.168491219,0.134955609,0.081062659,0.082668307,0.267302962,0.408762219
556940,cg14719533,0.682020233,0.930711865,0.914329875,0.894974853,0.928187354,0.912828724,0.681022669,0.223416552,0.744602041,0.545267515
360277,cg14720578,0.3857122,0.885685703,0.931337264,0.911569007,0.114135528,0.239153367,0.058729625,0.162097686,0.782144727,0.389179293
357343,cg14729498,0.32206846,0.462499478,0.509247731,0.482816848,0.716045729,0.347539927,0.664392014,0.140776075,0.49776787,0.444762308
476951,cg14734470,0.723851875,0.904165623,0.784689949,0.909916277,0.308836013,0.678446654,0.467813492,0.544819002,0.827854643,0.592320551
375655,cg14753161,0.539440254,0.61734737,0.934104754,0.928777283,0.193080227,0.103906698,0.035880181,0.555900241,0.664647557,0.485262429
265937,cg14802352,0.302218303,0.440120572,0.516809411,0.489034173,0.109289191,0.024948458,0.047353533,0.13702831,0.522711653,0.282234323
367978,cg14807428,0.542715365,0.913100459,0.633289147,0.702641093,0.204521962,0.177936945,0.092123691,0.533584384,0.610261966,0.391595606
502587,cg14811849,0.476965585,0.881515196,0.933619507,0.926865035,0.629561503,0.63810743,0.559585271,0.585860444,0.761380527,0.628853489
406158,cg14817501,0.444741136,0.511590503,0.512965908,0.385119445,0.820711562,0.64470376,0.510540175,0.512470051,0.527639881,0.613124638
289516,cg14836839,0.221895851,0.251666701,0.144923367,0.270804643,0.370824619,0.696833076,0.459810226,0.082306232,0.371550388,0.388841221
352271,cg14839168,0.430026489,0.687082833,0.91717945,0.920589718,0.147128771,0.050275247,0.033600509,0.38328068,0.68220506,0.436876565
329162,cg14846286,0.709873101,0.685232921,0.548522332,0.511836382,0.115462139,0.032940773,0.040323859,0.54564664,0.637488384,0.342052329
416016,cg14860680,0.572672474,0.326954729,0.565448373,0.567476919,0.544219481,0.579427822,0.64158841,0.686500185,0.641471096,0.559935522
525986,cg14861778,0.816003133,0.909475036,0.300637005,0.696780778,0.884389301,0.836359433,0.910117518,0.528181278,0.739970597,0.721099117
457365,cg14862884,0.60284176,0.899399009,0.568945778,0.530073756,0.572805557,0.460201166,0.495271611,0.928008014,0.7364838,0.702335186
287243,cg14863458,0.316395203,0.711526063,0.443385197,0.48339432,0.163606618,0.141337744,0.048214383,0.149312129,0.577408214,0.297076544
396126,cg14863831,0.607838262,0.850835872,0.632311475,0.533994613,0.496667106,0.534896926,0.414539958,0.130227591,0.613116291,0.507878051
318562,cg14865834,0.449978115,0.740814196,0.459651928,0.446584153,0.165545431,0.433350879,0.057935731,0.253758778,0.492363979,0.442105128
472958,cg14900154,0.432207976,0.911652644,0.594291382,0.624300591,0.855627103,0.424377905,0.546996779,0.881564871,0.674383683,0.544721641
332340,cg14911637,0.482086387,0.658819401,0.555798651,0.462938976,0.226813188,0.392899873,0.134072614,0.33004226,0.6213283,0.409579119
350493,cg14924300,0.334871042,0.788541716,0.464389388,0.449612106,0.270132222,0.581338717,0.501124954,0.151822415,0.544137386,0.40617027
461554,cg14930579,0.401021463,0.889058818,0.652931247,0.885870337,0.666699945,0.582943124,0.50618171,0.530916096,0.654836685,0.650182304
275798,cg14932219,0.277384538,0.626580254,0.518295495,0.487620012,0.111806203,0.059801591,0.038542448,0.126794078,0.497963203,0.349491696
269067,cg14933512,0.283456561,0.537520883,0.54205729,0.516150382,0.100080464,0.053593552,0.02730232,0.064180361,0.491351678,0.298537403
430948,cg14963000,0.844441383,0.91790615,0.943888145,0.926495566,0.122122207,0.367495254,0.035026707,0.538024505,0.854110918,0.51020538
439331,cg14991482,0.42309105,0.661159371,0.743807097,0.621711388,0.690660702,0.586723083,0.537816803,0.543861434,0.676884246,0.65134053
366717,cg14992311,0.580337464,0.922740155,0.460886236,0.460341508,0.258990372,0.538518075,0.440576232,0.119758458,0.625077417,0.393213251
478412,cg14997592,0.761282605,0.754450687,0.565384232,0.723199171,0.534648377,0.657931567,0.516555041,0.828321619,0.605080396,0.561839454
340503,cg15013315,0.596586859,0.513199896,0.12209457,0.075829031,0.570817503,0.304733024,0.663579734,0.534751807,0.526790733,0.465688196
263060,cg15013761,0.251959269,0.262276779,0.501487604,0.467154861,0.156130859,0.033023298,0.065701523,0.276069204,0.474454868,0.389932688
279878,cg15026112,0.269234008,0.161102128,0.12498349,0.214028339,0.586753568,0.330663587,0.518966464,0.117479731,0.429998848,0.506379726
306869,cg15027480,0.346934886,0.806640702,0.59045279,0.643477486,0.090700035,0.052231831,0.065105303,0.206156071,0.522689097,0.365125311
394586,cg15050340,0.77365365,0.87484865,0.88018669,0.932433814,0.075641384,0.097461641,0.032178082,0.513087769,0.769927968,0.570814745
454434,cg15055109,0.42035781,0.863613717,0.932634017,0.928446916,0.497331137,0.448819111,0.437726983,0.48704828,0.688469541,0.484347118
290829,cg15066194,0.454325655,0.547196591,0.552517195,0.504684382,0.066316212,0.035034032,0.027921955,0.334004905,0.523225724,0.283525537
342407,cg15066967,0.476609447,0.713592484,0.546988025,0.480535935,0.330879857,0.24660952,0.05177599,0.567140458,0.668644585,0.579174681
390542,cg15071887,0.550968438,0.521859086,0.439613146,0.442597378,0.553989242,0.661754856,0.465536931,0.483710839,0.504147145,0.475804715
358758,cg15078329,0.540486162,0.673643398,0.813372902,0.823236631,0.123275952,0.301577233,0.07799892,0.311997255,0.6230272,0.494007169
609218,cg15095288,0.47797487,0.909986991,0.830112189,0.93342816,0.864422681,0.915404984,0.709537496,0.928566887,0.717523628,0.712930542
707793,cg15109207,0.659055884,0.909790864,0.858377293,0.952453016,0.908506833,0.921836155,0.933874486,0.949132955,0.781262218,0.82377159
214645,cg15122966,0.447183449,0.127384552,0.103276841,0.050518484,0.110421211,0.106709008,0.131834776,0.211609528,0.362842125,0.434923134
505477,cg15123104,0.628805489,0.880064135,0.92238582,0.813399632,0.626294218,0.656660033,0.547517514,0.588204429,0.766439118,0.688885173
295964,cg15134159,0.363868193,0.875841749,0.514370312,0.497422089,0.092671002,0.058238148,0.060657465,0.14963642,0.57203386,0.337802332
469373,cg15149938,0.531999039,0.897405381,0.914947706,0.939472324,0.765117496,0.465377873,0.44483252,0.265415082,0.822292489,0.457310939
618842,cg15166871,0.651614841,0.897665561,0.921360451,0.885774689,0.89805252,0.832768125,0.932284981,0.613483432,0.861493087,0.775738704
346882,cg15196942,0.284264804,0.527974242,0.327276017,0.122097276,0.660166773,0.442064885,0.487936468,0.634107991,0.474089337,0.589615655
353850,cg15205743,0.384310068,0.937327925,0.890651198,0.83891569,0.178067231,0.024797378,0.045057275,0.294445966,0.573993606,0.32368689
246741,cg15207465,0.298704849,0.731820644,0.132840307,0.074049089,0.080755793,0.206005585,0.064886961,0.142531643,0.359836361,0.32463778
398686,cg15209604,0.394069535,0.74564551,0.708113206,0.532063504,0.490651655,0.418965105,0.485124107,0.463098511,0.545049814,0.455547374
168477,cg15212455,0.172970106,0.140222573,0.049196695,0.035448946,0.228764347,0.030563187,0.137874992,0.079609395,0.290800241,0.29720757
278595,cg15215055,0.349317155,0.615430391,0.447110005,0.48034403,0.123975182,0.02404949,0.127617903,0.132259042,0.378680896,0.299501776
603761,cg15240990,0.639489092,0.890348748,0.927835782,0.929253614,0.788575717,0.896730466,0.852442073,0.606749117,0.62188398,0.647257145
371878,cg15254385,0.474877794,0.540043033,0.551560965,0.508154602,0.485863461,0.358702206,0.468267202,0.46831088,0.537894634,0.624551622
423228,cg15259931,0.538650748,0.5989912,0.581179901,0.583407242,0.653164176,0.553924999,0.475410506,0.599995612,0.57999439,0.571866771
208266,cg15263862,0.092971558,0.102829119,0.116106475,0.03988297,0.118885887,0.225143079,0.030785011,0.492578802,0.234168351,0.304637012
685057,cg15276256,0.70304366,0.878745814,0.927858561,0.92821552,0.906411425,0.890165439,0.891948487,0.868022531,0.700723889,0.724956897
297219,cg15279832,0.306439371,0.251851195,0.169903601,0.089259885,0.585859528,0.615884777,0.038576324,0.575933018,0.400206009,0.578117147
581532,cg15294424,0.627424307,0.861071564,0.815019943,0.832864369,0.933716818,0.842388623,0.772079315,0.683778993,0.628549247,0.640783007
433692,cg15298286,0.464879581,0.900387595,0.917193718,0.929423526,0.256279238,0.685524221,0.075669848,0.504611467,0.625009273,0.537270393
352682,cg15306353,0.631227761,0.713759014,0.702013017,0.664644067,0.086881372,0.04974386,0.043061953,0.684527612,0.660331515,0.528841544
435087,cg15317146,0.594412597,0.75768413,0.832952359,0.629765302,0.408023586,0.639242851,0.551560257,0.340115526,0.713716649,0.531869109
417644,cg15318890,0.486346366,0.586892855,0.842828939,0.873261824,0.397945002,0.296194809,0.502980197,0.519811694,0.551470271,0.483850136
723939,cg15331751,0.77088915,0.930419404,0.933032732,0.934942895,0.925454519,0.823784654,0.920220438,0.917516502,0.817588014,0.746609326
368446,cg15350446,0.428895772,0.696663368,0.478308321,0.515809653,0.360547797,0.40088042,0.397575393,0.527636162,0.536311568,0.492770462
312540,cg15359390,0.421418399,0.729275204,0.776413105,0.59255515,0.107291989,0.051373409,0.040347518,0.18222442,0.585496305,0.323379038
553441,cg15366639,0.888095369,0.681499644,0.639286414,0.577902278,0.89027966,0.931735987,0.928712375,0.599567042,0.653231581,0.717565103
466172,cg15389765,0.76235079,0.914288159,0.948803703,0.915197614,0.411251816,0.57566173,0.491913011,0.162034479,0.697895966,0.429476354
459042,cg15398204,0.725091806,0.892427703,0.899454589,0.838175215,0.209412357,0.615450846,0.070514103,0.830368777,0.737402598,0.506197248
615227,cg15404724,0.805912483,0.882222742,0.928766181,0.847407801,0.841596641,0.865355952,0.889064448,0.549507528,0.86078998,0.832866433
373064,cg15410789,0.618057847,0.835483256,0.870632237,0.873444149,0.265600633,0.117162985,0.087863857,0.203834127,0.756467197,0.436268223
356577,cg15419420,0.487826864,0.615326192,0.503570852,0.496723431,0.426435996,0.123061789,0.481723072,0.499774641,0.564279306,0.438404261
455242,cg15423452,0.672552833,0.631682964,0.856090822,0.856550753,0.351778182,0.559729278,0.463128089,0.635734101,0.665708698,0.489363414
435981,cg15431338,0.33646223,0.849045033,0.572648297,0.573391008,0.794902334,0.596068933,0.499494734,0.5443489,0.576131279,0.453861471
248394,cg15460802,0.311616308,0.214598313,0.351776439,0.164597915,0.351094045,0.147567871,0.060112025,0.156923107,0.437348007,0.406092837
378509,cg15466493,0.658879258,0.862185467,0.764868054,0.816447084,0.211271521,0.139115551,0.120721151,0.374868276,0.786730468,0.555626917
393349,cg15471456,0.598497231,0.889770845,0.876167323,0.889623517,0.204042143,0.091881182,0.096092168,0.515392654,0.681397748,0.500449861
436429,cg15477500,0.388532483,0.916394826,0.531623545,0.565707401,0.48831925,0.838250643,0.513817457,0.530199585,0.485548152,0.407796538
467333,cg15479189,0.440608133,0.925676843,0.808279369,0.718816864,0.548834295,0.275460209,0.557635799,0.921392279,0.714689763,0.556232623
319431,cg15484167,0.407870391,0.807854884,0.41947738,0.445279301,0.255259921,0.07217784,0.17875667,0.435957542,0.536385077,0.430565939
273728,cg15494458,0.208658472,0.488897918,0.508520755,0.541994697,0.22595866,0.166987479,0.035195225,0.03279915,0.375398528,0.236885665
389803,cg15501329,0.662153891,0.933429844,0.917761716,0.812359809,0.094948726,0.075713082,0.067723197,0.545991054,0.692980207,0.480097115
349823,cg15516907,0.423655383,0.810912765,0.557740276,0.660316386,0.204045895,0.06921624,0.225813784,0.579411282,0.673808447,0.610591138
512649,cg15517536,0.659920464,0.644543786,0.629039743,0.602572795,0.859205286,0.843408885,0.579178162,0.924654085,0.66383322,0.715972792
396441,cg15523354,0.562348674,0.523658447,0.482402508,0.496160252,0.456725613,0.418533685,0.446138395,0.820063959,0.474250791,0.571066139
641654,cg15532814,0.910013876,0.887619547,0.944594603,0.92178804,0.798077941,0.689366846,0.801244854,0.819457177,0.845427996,0.696677058
224003,cg15537551,0.333105391,0.165395731,0.259867528,0.056254565,0.104370861,0.054308839,0.309205848,0.118532161,0.379688015,0.344233103
488852,cg15541170,0.642904653,0.753270432,0.592434197,0.57178037,0.744388582,0.636568041,0.586992834,0.942394475,0.639162036,0.567583638
329218,cg15579389,0.264164923,0.572167489,0.539523229,0.443101379,0.563024808,0.189351642,0.173868679,0.445527693,0.357626095,0.414128522
412852,cg15586259,0.890158794,0.901195639,0.93860157,0.933459274,0.146548213,0.029338349,0.040904372,0.559547986,0.785845559,0.58621273
283315,cg15600634,0.485906909,0.809279368,0.417324949,0.283284262,0.138557753,0.040033632,0.063971298,0.147584728,0.564202212,0.361663883
342796,cg15608925,0.428966732,0.880119314,0.886699206,0.89608308,0.077488787,0.039004863,0.050743733,0.161001589,0.736940948,0.343203225
306971,cg15611434,0.344430648,0.717019163,0.658440849,0.538066999,0.21532169,0.143343555,0.032007795,0.154848828,0.598871453,0.337541413
540838,cg15616978,0.678393475,0.85521031,0.925956611,0.937695743,0.610438478,0.543624272,0.543485461,0.928292105,0.878859304,0.697956067
359037,cg15644097,0.56402655,0.911686374,0.923644004,0.818478109,0.096890795,0.245878541,0.046871259,0.062092071,0.770372077,0.386176475
628467,cg15650058,0.747072161,0.80604764,0.94918594,0.924391878,0.882092703,0.924882666,0.880638674,0.579316145,0.8698406,0.847911919
419146,cg15652390,0.533568521,0.782206646,0.537010259,0.467728873,0.516042622,0.620581628,0.52951681,0.540548016,0.567907639,0.4825031
289241,cg15660070,0.413860542,0.168929205,0.452938832,0.442569602,0.250979129,0.070035467,0.082738898,0.612503261,0.406986865,0.313957959
252566,cg15673536,0.336161683,0.526014624,0.161839008,0.068131372,0.151685586,0.190798891,0.112775281,0.280303334,0.442712071,0.396224097
477772,cg15676292,0.852926756,0.726144818,0.567613229,0.519658379,0.790010563,0.650269441,0.398464074,0.828355858,0.613632378,0.631129365
274031,cg15703035,0.282738099,0.318656124,0.127182881,0.07629163,0.656107153,0.303758143,0.294312269,0.155737751,0.351330849,0.343627717
463415,cg15726045,0.59430585,0.717278459,0.727669686,0.664915028,0.667748403,0.340834003,0.584251672,0.844493769,0.797408613,0.562424943
390305,cg15733165,0.530287459,0.867269824,0.517200666,0.521165265,0.235069671,0.466041868,0.498021946,0.481683846,0.591310631,0.465780127
440606,cg15747825,0.572143845,0.760704235,0.532813767,0.517773028,0.761334227,0.625929479,0.535381537,0.520897318,0.478815479,0.572217103
355514,cg15747993,0.462628991,0.845699802,0.865300448,0.904161806,0.215608498,0.242683191,0.038564254,0.044128359,0.663597272,0.29959182
312551,cg15752109,0.247023108,0.415187194,0.584561503,0.48458895,0.387728035,0.231073061,0.470343723,0.080542966,0.482442431,0.462328966
253227,cg15759567,0.800396881,0.205415439,0.221034999,0.222157771,0.102687293,0.095410778,0.055380456,0.136963828,0.417027732,0.271409062
539568,cg15759825,0.844289433,0.921088068,0.836412748,0.904427065,0.584605658,0.546952925,0.512683276,0.861031764,0.803980413,0.674891437
415488,cg15809488,0.426285998,0.790476548,0.538399342,0.531039988,0.516286594,0.521253176,0.507981931,0.645578557,0.523973691,0.573779084
175035,cg15809967,0.075944486,0.200303071,0.035596248,0.049722029,0.105309434,0.054995588,0.035706547,0.365548179,0.226591679,0.287263265
552664,cg15836740,0.912309902,0.895947125,0.93472316,0.933205054,0.693923214,0.422432534,0.451037867,0.886391094,0.849461356,0.504956319
361673,cg15842722,0.328652153,0.809423191,0.680834341,0.437958266,0.36608457,0.290823323,0.422074048,0.372540212,0.617793155,0.468865712
457645,cg15848553,0.395312458,0.838024196,0.696155737,0.841747466,0.59929578,0.613049533,0.565866958,0.512401472,0.533444887,0.470636675
436374,cg15863355,0.477293898,0.641394193,0.662246863,0.67028172,0.488028021,0.642851497,0.545707162,0.644254963,0.541414275,0.605105719
403062,cg15867019,0.692836598,0.656516876,0.881452761,0.891371005,0.250679199,0.136202638,0.109044801,0.68091649,0.877517901,0.562468937
406488,cg15923359,0.347380073,0.595171579,0.453876848,0.382344657,0.778815829,0.656432317,0.663104751,0.470265119,0.440990074,0.509799231
353385,cg15928699,0.258578858,0.692511125,0.576859748,0.541130968,0.180648248,0.640356808,0.54457405,0.151762672,0.48923799,0.474826938
423936,cg15929356,0.742164274,0.938567033,0.941009104,0.951995176,0.176401647,0.362188892,0.065094146,0.417454086,0.727086187,0.464545049
447590,cg15931138,0.537772647,0.821418412,0.664263351,0.52969373,0.654669503,0.6494452,0.533447697,0.532614181,0.663190035,0.53377488
444380,cg15931409,0.678607279,0.484051619,0.541297688,0.545248333,0.727780901,0.662240218,0.910176327,0.328218017,0.710162538,0.726615691
428960,cg15937977,0.418627381,0.634206728,0.930190621,0.93572444,0.438477287,0.58749465,0.580620953,0.140659817,0.6911404,0.561140755
390382,cg15966006,0.449708465,0.407080557,0.90545658,0.92888021,0.259725331,0.261005793,0.566785503,0.339353288,0.668375241,0.331435162
332530,cg15969123,0.682029861,0.887076653,0.603518792,0.470917631,0.11643101,0.062131203,0.046563434,0.378374839,0.631603551,0.5540403
345488,cg15970897,0.77707104,0.928341263,0.596879584,0.498949493,0.282484561,0.076698731,0.051196581,0.251042806,0.56938009,0.482469777
425508,cg15972682,0.511747505,0.751952356,0.843747696,0.840534097,0.626578635,0.167201168,0.462069162,0.412826585,0.686108731,0.517694494
510061,cg15976217,0.478110863,0.945100137,0.917985743,0.871981942,0.726958284,0.700788979,0.548760571,0.525054261,0.76077249,0.567224471
528797,cg16000704,0.777926531,0.925711525,0.916996757,0.852018907,0.527345751,0.511729726,0.528172941,0.869978699,0.806132726,0.552043711
414124,cg16028001,0.576791679,0.925409826,0.926892289,0.937327131,0.092292362,0.0771949,0.065894323,0.857217925,0.755496991,0.484758751
489219,cg16032551,0.71099346,0.906918099,0.943311753,0.941651582,0.68191403,0.725227697,0.197365423,0.367803468,0.743326187,0.608676807
350779,cg16062883,0.484874838,0.567880203,0.553910642,0.6890189,0.242619176,0.358530357,0.045835248,0.603279616,0.66053358,0.58266671
439384,cg16068519,0.665977174,0.896765311,0.786552817,0.934489077,0.137640396,0.275803235,0.558776115,0.553628091,0.822000904,0.544066374
